"","DateTime","Sensor.1...NO...ppm.","DateTime.1","Sensor.2...NO...ppm.","DateTime.2","Sensor.3...NO...ppm.","DateTime.3","Sensor.1...CO..ppm.","DateTime.4","Sensor.2...CO..ppm.","DateTime.5","Sensor.3...CO..ppm.","DateTime.6","Sensor.1...Temperature...C.","DateTime.7","Sensor.2...Temperature...C.","DateTime.8","Sensor.3...Temperature...C.","DateTime.9","Sensor.1...Humidity....","DateTime.10","Sensor.2...Humidity....","DateTime.11","Sensor.3...Humidity....","DateTime.12","Sensor.1...Battery....","DateTime.13","Sensor.2...Battery....","DateTime.14","Sensor.3...Battery...."
"2704","2015-04-23 20:00:00",0.0242857142857143,"2015-04-23 20:00:00",0,"2015-04-23 20:00:00",0.0153846153846154,"",NA,"",NA,"",NA,"2015-04-23 20:00:00",40.0628571428571,"2015-04-23 20:00:00",11.9778571428571,"2015-04-23 20:00:00",10.8384615384615,"2015-04-23 20:00:00",-25.8,"2015-04-23 20:00:00",79.3242857142857,"2015-04-23 20:00:00",64.3992307692308,"2015-04-23 20:00:00",94.5,"2015-04-23 20:00:00",81.5714285714286,"2015-04-23 20:00:00",92.1538461538462
"2705","2015-04-23 21:00:00",0.02,"2015-04-23 21:00:00",0,"2015-04-23 21:00:00",0.01,"",NA,"",NA,"",NA,"2015-04-23 21:00:00",30.0185714285714,"2015-04-23 21:00:00",8.49642857142857,"2015-04-23 21:00:00",9.00285714285714,"2015-04-23 21:00:00",-25.8,"2015-04-23 21:00:00",81.3435714285714,"2015-04-23 21:00:00",65.8457142857143,"2015-04-23 21:00:00",96.4285714285714,"2015-04-23 21:00:00",83.2142857142857,"2015-04-23 21:00:00",92.3571428571429
"2706","2015-04-23 22:00:00",0.02,"2015-04-23 22:00:00",0,"2015-04-23 22:00:00",0.0135714285714286,"",NA,"",NA,"",NA,"2015-04-23 22:00:00",31.515,"2015-04-23 22:00:00",7.63769230769231,"2015-04-23 22:00:00",7.87428571428571,"2015-04-23 22:00:00",-25.8,"2015-04-23 22:00:00",83.1976923076923,"2015-04-23 22:00:00",67.6178571428571,"2015-04-23 22:00:00",95.0714285714286,"2015-04-23 22:00:00",85.2307692307692,"2015-04-23 22:00:00",92.2857142857143
"2707","2015-04-23 23:00:00",0.02,"2015-04-23 23:00:00",0,"2015-04-23 23:00:00",0.0157142857142857,"",NA,"",NA,"",NA,"2015-04-23 23:00:00",27.6876923076923,"2015-04-23 23:00:00",7.735,"2015-04-23 23:00:00",8.88928571428571,"2015-04-23 23:00:00",-25.8,"2015-04-23 23:00:00",83.0535714285714,"2015-04-23 23:00:00",66.1564285714286,"2015-04-23 23:00:00",97,"2015-04-23 23:00:00",86.9285714285714,"2015-04-23 23:00:00",92
"2708","2015-04-24 00:00:00",0.0257142857142857,"2015-04-24 00:00:00",0,"2015-04-24 00:00:00",0.00857142857142857,"",NA,"",NA,"",NA,"2015-04-24 00:00:00",28.1971428571429,"2015-04-24 00:00:00",7.36642857142857,"2015-04-24 00:00:00",11.2857142857143,"2015-04-24 00:00:00",-25.8,"2015-04-24 00:00:00",82.67,"2015-04-24 00:00:00",65.3264285714286,"2015-04-24 00:00:00",95.2142857142857,"2015-04-24 00:00:00",86.4285714285714,"2015-04-24 00:00:00",92.4285714285714
"2709","2015-04-24 01:00:00",0.0214285714285714,"2015-04-24 01:00:00",0.00928571428571429,"2015-04-24 01:00:00",0.00142857142857143,"",NA,"",NA,"",NA,"2015-04-24 01:00:00",32.1385714285714,"2015-04-24 01:00:00",7.78142857142857,"2015-04-24 01:00:00",9.07285714285714,"2015-04-24 01:00:00",-25.8,"2015-04-24 01:00:00",82.6078571428572,"2015-04-24 01:00:00",64.67,"2015-04-24 01:00:00",97,"2015-04-24 01:00:00",87.9285714285714,"2015-04-24 01:00:00",91.6428571428571
"2710","2015-04-24 02:00:00",0.0207142857142857,"2015-04-24 02:00:00",0,"2015-04-24 02:00:00",0.005,"",NA,"",NA,"",NA,"2015-04-24 02:00:00",39.9278571428571,"2015-04-24 02:00:00",9.78785714285714,"2015-04-24 02:00:00",8.01357142857143,"2015-04-24 02:00:00",-25.8,"2015-04-24 02:00:00",82.7314285714286,"2015-04-24 02:00:00",64.51,"2015-04-24 02:00:00",96.3571428571429,"2015-04-24 02:00:00",89.8571428571429,"2015-04-24 02:00:00",92.5
"2711","2015-04-24 03:00:00",0.025,"2015-04-24 03:00:00",0.00153846153846154,"2015-04-24 03:00:00",0,"",NA,"",NA,"",NA,"2015-04-24 03:00:00",27.39,"2015-04-24 03:00:00",7.01769230769231,"2015-04-24 03:00:00",9.23428571428571,"2015-04-24 03:00:00",-25.8,"2015-04-24 03:00:00",83.6769230769231,"2015-04-24 03:00:00",65.6857142857143,"2015-04-24 03:00:00",95.4285714285714,"2015-04-24 03:00:00",89,"2015-04-24 03:00:00",92.3571428571429
"2712","2015-04-24 04:00:00",0.0228571428571429,"2015-04-24 04:00:00",0.00571428571428571,"2015-04-24 04:00:00",0.00214285714285714,"",NA,"",NA,"",NA,"2015-04-24 04:00:00",32.23,"2015-04-24 04:00:00",9.30428571428571,"2015-04-24 04:00:00",7.36714285714286,"2015-04-24 04:00:00",-25.8,"2015-04-24 04:00:00",82.7821428571429,"2015-04-24 04:00:00",65.0542857142857,"2015-04-24 04:00:00",95.7857142857143,"2015-04-24 04:00:00",89.1428571428571,"2015-04-24 04:00:00",92.9285714285714
"2713","2015-04-24 05:00:00",0.0207142857142857,"2015-04-24 05:00:00",0,"2015-04-24 05:00:00",0.00142857142857143,"",NA,"",NA,"",NA,"2015-04-24 05:00:00",36.425,"2015-04-24 05:00:00",6.56142857142857,"2015-04-24 05:00:00",12.875,"2015-04-24 05:00:00",-25.8,"2015-04-24 05:00:00",81.1342857142857,"2015-04-24 05:00:00",62.6628571428571,"2015-04-24 05:00:00",96.6428571428571,"2015-04-24 05:00:00",86.2142857142857,"2015-04-24 05:00:00",91.6428571428571
"2714","2015-04-24 06:00:00",0.0257142857142857,"2015-04-24 06:00:00",0.00142857142857143,"2015-04-24 06:00:00",0.0153846153846154,"",NA,"",NA,"",NA,"2015-04-24 06:00:00",33.935,"2015-04-24 06:00:00",8.775,"2015-04-24 06:00:00",9.54923076923077,"2015-04-24 06:00:00",-25.8,"2015-04-24 06:00:00",78.395,"2015-04-24 06:00:00",59.0907692307692,"2015-04-24 06:00:00",96.2142857142857,"2015-04-24 06:00:00",87.5,"2015-04-24 06:00:00",92.5384615384615
"2715","2015-04-24 07:00:00",0.0235714285714286,"2015-04-24 07:00:00",0,"2015-04-24 07:00:00",0.015,"",NA,"",NA,"",NA,"2015-04-24 07:00:00",28.0821428571429,"2015-04-24 07:00:00",7.80571428571429,"2015-04-24 07:00:00",11.4464285714286,"2015-04-24 07:00:00",-25.8,"2015-04-24 07:00:00",78.2857142857143,"2015-04-24 07:00:00",58.5764285714286,"2015-04-24 07:00:00",95.6428571428571,"2015-04-24 07:00:00",86.5714285714286,"2015-04-24 07:00:00",92.0714285714286
"2716","2015-04-24 08:00:00",0.02,"2015-04-24 08:00:00",0,"2015-04-24 08:00:00",0.015,"",NA,"",NA,"",NA,"2015-04-24 08:00:00",33.9121428571429,"2015-04-24 08:00:00",9.90214285714286,"2015-04-24 08:00:00",12.3228571428571,"2015-04-24 08:00:00",-25.8,"2015-04-24 08:00:00",77.28,"2015-04-24 08:00:00",57.5828571428571,"2015-04-24 08:00:00",96.9285714285714,"2015-04-24 08:00:00",86,"2015-04-24 08:00:00",91.6428571428571
"2717","2015-04-24 09:00:00",0.0192307692307692,"2015-04-24 09:00:00",0,"2015-04-24 09:00:00",0.0164285714285714,"",NA,"",NA,"",NA,"2015-04-24 09:00:00",32.2538461538462,"2015-04-24 09:00:00",10.1430769230769,"2015-04-24 09:00:00",12.115,"2015-04-24 09:00:00",-25.7330769230769,"2015-04-24 09:00:00",71.8830769230769,"2015-04-24 09:00:00",52.94,"2015-04-24 09:00:00",95.5384615384615,"2015-04-24 09:00:00",85,"2015-04-24 09:00:00",92.4285714285714
"2718","2015-04-24 10:00:00",0.0264285714285714,"2015-04-24 10:00:00",0,"2015-04-24 10:00:00",0.0192857142857143,"",NA,"",NA,"",NA,"2015-04-24 10:00:00",30.6407142857143,"2015-04-24 10:00:00",11.7014285714286,"2015-04-24 10:00:00",12.3464285714286,"2015-04-24 10:00:00",-25.8,"2015-04-24 10:00:00",68.0771428571429,"2015-04-24 10:00:00",50.6707142857143,"2015-04-24 10:00:00",95.9285714285714,"2015-04-24 10:00:00",84.2857142857143,"2015-04-24 10:00:00",92.5
"2719","2015-04-24 11:00:00",0.0257142857142857,"2015-04-24 11:00:00",0,"2015-04-24 11:00:00",0.0235714285714286,"",NA,"",NA,"",NA,"2015-04-24 11:00:00",37.76,"2015-04-24 11:00:00",14.3507142857143,"2015-04-24 11:00:00",13.89,"2015-04-24 11:00:00",-25.8,"2015-04-24 11:00:00",61.4857142857143,"2015-04-24 11:00:00",49.0485714285714,"2015-04-24 11:00:00",97,"2015-04-24 11:00:00",83.4285714285714,"2015-04-24 11:00:00",92.6428571428571
"2720","2015-04-24 12:00:00",0.03,"2015-04-24 12:00:00",0.000714285714285714,"2015-04-24 12:00:00",0.02,"",NA,"",NA,"",NA,"2015-04-24 12:00:00",44.7421428571429,"2015-04-24 12:00:00",18.3828571428571,"2015-04-24 12:00:00",14.765,"2015-04-24 12:00:00",-25.7135714285714,"2015-04-24 12:00:00",55.7628571428571,"2015-04-24 12:00:00",48.7885714285714,"2015-04-24 12:00:00",96.2142857142857,"2015-04-24 12:00:00",84,"2015-04-24 12:00:00",92.8571428571429
"2721","2015-04-24 13:00:00",0.02,"2015-04-24 13:00:00",0.00214285714285714,"2015-04-24 13:00:00",0.0307692307692308,"",NA,"",NA,"",NA,"2015-04-24 13:00:00",44.9492857142857,"2015-04-24 13:00:00",15.8935714285714,"2015-04-24 13:00:00",15.9761538461538,"2015-04-24 13:00:00",-25.8,"2015-04-24 13:00:00",57.0264285714286,"2015-04-24 13:00:00",46.6030769230769,"2015-04-24 13:00:00",94.8571428571429,"2015-04-24 13:00:00",82.6428571428571,"2015-04-24 13:00:00",92.7692307692308
"2722","2015-04-24 14:00:00",0.0228571428571429,"2015-04-24 14:00:00",0.000714285714285714,"2015-04-24 14:00:00",0.0292857142857143,"",NA,"",NA,"",NA,"2015-04-24 14:00:00",40.94,"2015-04-24 14:00:00",16.1028571428571,"2015-04-24 14:00:00",15.2714285714286,"2015-04-24 14:00:00",-25.8,"2015-04-24 14:00:00",59.7642857142857,"2015-04-24 14:00:00",47.8721428571429,"2015-04-24 14:00:00",95.1428571428571,"2015-04-24 14:00:00",82.6428571428571,"2015-04-24 14:00:00",92.6428571428571
"2723","2015-04-24 15:00:00",0.02,"2015-04-24 15:00:00",0,"2015-04-24 15:00:00",0.0357142857142857,"",NA,"",NA,"",NA,"2015-04-24 15:00:00",40.18,"2015-04-24 15:00:00",12.9921428571429,"2015-04-24 15:00:00",14.5121428571429,"2015-04-24 15:00:00",-25.8,"2015-04-24 15:00:00",66.8364285714286,"2015-04-24 15:00:00",51.2035714285714,"2015-04-24 15:00:00",97,"2015-04-24 15:00:00",81.8571428571429,"2015-04-24 15:00:00",93.4285714285714
"2724","2015-04-24 16:00:00",0.0215384615384615,"2015-04-24 16:00:00",0.0176923076923077,"2015-04-24 16:00:00",0.0292857142857143,"",NA,"",NA,"",NA,"2015-04-24 16:00:00",40.54,"2015-04-24 16:00:00",14.0392307692308,"2015-04-24 16:00:00",15.3414285714286,"2015-04-24 16:00:00",-25.8,"2015-04-24 16:00:00",67.0269230769231,"2015-04-24 16:00:00",51.8857142857143,"2015-04-24 16:00:00",95.9230769230769,"2015-04-24 16:00:00",81.7692307692308,"2015-04-24 16:00:00",93.1428571428571
"2725","2015-04-24 17:00:00",0.0235714285714286,"2015-04-24 17:00:00",0,"2015-04-24 17:00:00",0.0135714285714286,"",NA,"",NA,"",NA,"2015-04-24 17:00:00",39.5571428571429,"2015-04-24 17:00:00",13.1978571428571,"2015-04-24 17:00:00",14.9042857142857,"2015-04-24 17:00:00",-25.8,"2015-04-24 17:00:00",67.1707142857143,"2015-04-24 17:00:00",50.6592857142857,"2015-04-24 17:00:00",96.3571428571429,"2015-04-24 17:00:00",80.5,"2015-04-24 17:00:00",92.3571428571429
"2726","2015-04-24 18:00:00",0.025,"2015-04-24 18:00:00",0,"2015-04-24 18:00:00",0.0121428571428571,"",NA,"",NA,"",NA,"2015-04-24 18:00:00",23.8892857142857,"2015-04-24 18:00:00",12.5764285714286,"2015-04-24 18:00:00",12.9442857142857,"2015-04-24 18:00:00",-25.8,"2015-04-24 18:00:00",67.4557142857143,"2015-04-24 18:00:00",51.49,"2015-04-24 18:00:00",95.4285714285714,"2015-04-24 18:00:00",78.5714285714286,"2015-04-24 18:00:00",92.7142857142857
"2727","2015-04-24 19:00:00",0.0271428571428571,"2015-04-24 19:00:00",0.00428571428571429,"2015-04-24 19:00:00",0.0238461538461538,"",NA,"",NA,"",NA,"2015-04-24 19:00:00",31.1707142857143,"2015-04-24 19:00:00",10.2021428571429,"2015-04-24 19:00:00",12.1046153846154,"2015-04-24 19:00:00",-25.8,"2015-04-24 19:00:00",72.2757142857143,"2015-04-24 19:00:00",56.7815384615385,"2015-04-24 19:00:00",96.7857142857143,"2015-04-24 19:00:00",77.9285714285714,"2015-04-24 19:00:00",92.7692307692308
"2728","2015-04-24 20:00:00",0.0192857142857143,"2015-04-24 20:00:00",0.0221428571428571,"2015-04-24 20:00:00",0.03,"",NA,"",NA,"",NA,"2015-04-24 20:00:00",37.2992857142857,"2015-04-24 20:00:00",9.37214285714286,"2015-04-24 20:00:00",11.63,"2015-04-24 20:00:00",-25.8,"2015-04-24 20:00:00",77.5778571428571,"2015-04-24 20:00:00",62.1535714285714,"2015-04-24 20:00:00",95.2857142857143,"2015-04-24 20:00:00",82.0714285714286,"2015-04-24 20:00:00",92.5
"2729","2015-04-24 21:00:00",0.0215384615384615,"2015-04-24 21:00:00",0.0335714285714286,"2015-04-24 21:00:00",0.0342857142857143,"",NA,"",NA,"",NA,"2015-04-24 21:00:00",34.6107692307692,"2015-04-24 21:00:00",8.01285714285714,"2015-04-24 21:00:00",8.45285714285714,"2015-04-24 21:00:00",-25.8,"2015-04-24 21:00:00",81.7292857142857,"2015-04-24 21:00:00",66.0814285714286,"2015-04-24 21:00:00",95.3846153846154,"2015-04-24 21:00:00",84.5,"2015-04-24 21:00:00",92.5
"2730","2015-04-24 22:00:00",0.02,"2015-04-24 22:00:00",0.0271428571428571,"2015-04-24 22:00:00",0.035,"",NA,"",NA,"",NA,"2015-04-24 22:00:00",36.01,"2015-04-24 22:00:00",9.69571428571428,"2015-04-24 22:00:00",9.51,"2015-04-24 22:00:00",-25.8,"2015-04-24 22:00:00",83.2642857142857,"2015-04-24 22:00:00",67.4564285714286,"2015-04-24 22:00:00",95.7142857142857,"2015-04-24 22:00:00",85.8571428571429,"2015-04-24 22:00:00",93
"2731","2015-04-24 23:00:00",0.0228571428571429,"2015-04-24 23:00:00",0.0292307692307692,"2015-04-24 23:00:00",0.0335714285714286,"",NA,"",NA,"",NA,"2015-04-24 23:00:00",28.5442857142857,"2015-04-24 23:00:00",7.21461538461539,"2015-04-24 23:00:00",8.75142857142857,"2015-04-24 23:00:00",-25.8,"2015-04-24 23:00:00",84.3030769230769,"2015-04-24 23:00:00",68.0878571428571,"2015-04-24 23:00:00",96,"2015-04-24 23:00:00",87.3846153846154,"2015-04-24 23:00:00",92.2857142857143
"2732","2015-04-25 00:00:00",0.0207142857142857,"2015-04-25 00:00:00",0.0242857142857143,"2015-04-25 00:00:00",0.035,"",NA,"",NA,"",NA,"2015-04-25 00:00:00",35.7785714285714,"2015-04-25 00:00:00",7.48357142857143,"2015-04-25 00:00:00",7.59857142857143,"2015-04-25 00:00:00",-25.8,"2015-04-25 00:00:00",84.935,"2015-04-25 00:00:00",68.435,"2015-04-25 00:00:00",94.2857142857143,"2015-04-25 00:00:00",86.5714285714286,"2015-04-25 00:00:00",93
"2733","2015-04-25 01:00:00",0.0207142857142857,"2015-04-25 01:00:00",0.01,"2015-04-25 01:00:00",0.0321428571428571,"",NA,"",NA,"",NA,"2015-04-25 01:00:00",35.4335714285714,"2015-04-25 01:00:00",7.89928571428571,"2015-04-25 01:00:00",8.33642857142857,"2015-04-25 01:00:00",-25.8,"2015-04-25 01:00:00",85.7657142857143,"2015-04-25 01:00:00",69.3292857142857,"2015-04-25 01:00:00",95.4285714285714,"2015-04-25 01:00:00",88.2142857142857,"2015-04-25 01:00:00",92.5714285714286
"2734","2015-04-25 02:00:00",0.0242857142857143,"2015-04-25 02:00:00",0.0357142857142857,"2015-04-25 02:00:00",0.0330769230769231,"",NA,"",NA,"",NA,"2015-04-25 02:00:00",34.9721428571429,"2015-04-25 02:00:00",7.73571428571429,"2015-04-25 02:00:00",7.04153846153846,"2015-04-25 02:00:00",-25.8,"2015-04-25 02:00:00",87.4642857142857,"2015-04-25 02:00:00",71.0838461538462,"2015-04-25 02:00:00",96.2142857142857,"2015-04-25 02:00:00",89.4285714285714,"2015-04-25 02:00:00",92.6153846153846
"2735","2015-04-25 03:00:00",0.0228571428571429,"2015-04-25 03:00:00",0.0607142857142857,"2015-04-25 03:00:00",0.0421428571428571,"",NA,"",NA,"",NA,"2015-04-25 03:00:00",35.295,"2015-04-25 03:00:00",6.42357142857143,"2015-04-25 03:00:00",7.04571428571429,"2015-04-25 03:00:00",-25.8,"2015-04-25 03:00:00",88.9514285714286,"2015-04-25 03:00:00",72.7328571428571,"2015-04-25 03:00:00",96.5714285714286,"2015-04-25 03:00:00",89.2142857142857,"2015-04-25 03:00:00",92.5
"2736","2015-04-25 04:00:00",0.02,"2015-04-25 04:00:00",0.0364285714285714,"2015-04-25 04:00:00",0.0392857142857143,"",NA,"",NA,"",NA,"2015-04-25 04:00:00",41.6807692307692,"2015-04-25 04:00:00",6.54071428571429,"2015-04-25 04:00:00",8.10642857142857,"2015-04-25 04:00:00",-25.8,"2015-04-25 04:00:00",89.4335714285714,"2015-04-25 04:00:00",73.1428571428571,"2015-04-25 04:00:00",96.3076923076923,"2015-04-25 04:00:00",89.5714285714286,"2015-04-25 04:00:00",92.7857142857143
"2737","2015-04-25 05:00:00",0.02,"2015-04-25 05:00:00",0.0478571428571429,"2015-04-25 05:00:00",0.0378571428571429,"",NA,"",NA,"",NA,"2015-04-25 05:00:00",40.595,"2015-04-25 05:00:00",6.40142857142857,"2015-04-25 05:00:00",6.56071428571429,"2015-04-25 05:00:00",-25.8,"2015-04-25 05:00:00",89.9535714285714,"2015-04-25 05:00:00",72.8814285714286,"2015-04-25 05:00:00",96.5,"2015-04-25 05:00:00",87.7142857142857,"2015-04-25 05:00:00",92.6428571428571
"2738","2015-04-25 06:00:00",0.02,"2015-04-25 06:00:00",0.05,"2015-04-25 06:00:00",0.0464285714285714,"",NA,"",NA,"",NA,"2015-04-25 06:00:00",34.4192857142857,"2015-04-25 06:00:00",8.28857142857143,"2015-04-25 06:00:00",10.595,"2015-04-25 06:00:00",-25.8,"2015-04-25 06:00:00",87.425,"2015-04-25 06:00:00",69.1778571428571,"2015-04-25 06:00:00",97,"2015-04-25 06:00:00",87.5714285714286,"2015-04-25 06:00:00",92.2857142857143
"2739","2015-04-25 07:00:00",0.0242857142857143,"2015-04-25 07:00:00",0.0446153846153846,"2015-04-25 07:00:00",0.0392857142857143,"",NA,"",NA,"",NA,"2015-04-25 07:00:00",33.8421428571429,"2015-04-25 07:00:00",9.07538461538462,"2015-04-25 07:00:00",10.0407142857143,"2015-04-25 07:00:00",-25.8,"2015-04-25 07:00:00",86.2092307692308,"2015-04-25 07:00:00",68.4585714285714,"2015-04-25 07:00:00",96.2857142857143,"2015-04-25 07:00:00",87.6923076923077,"2015-04-25 07:00:00",92.6428571428571
"2740","2015-04-25 08:00:00",0.0207142857142857,"2015-04-25 08:00:00",0.0421428571428571,"2015-04-25 08:00:00",0.0478571428571429,"",NA,"",NA,"",NA,"2015-04-25 08:00:00",41.2628571428572,"2015-04-25 08:00:00",9.78714285714286,"2015-04-25 08:00:00",13.0157142857143,"2015-04-25 08:00:00",-25.8,"2015-04-25 08:00:00",82.9171428571428,"2015-04-25 08:00:00",64.67,"2015-04-25 08:00:00",95.3571428571429,"2015-04-25 08:00:00",85.4285714285714,"2015-04-25 08:00:00",92.1428571428571
"2741","2015-04-25 09:00:00",0.0214285714285714,"2015-04-25 09:00:00",0.0171428571428571,"2015-04-25 09:00:00",0.0457142857142857,"",NA,"",NA,"",NA,"2015-04-25 09:00:00",28.4292857142857,"2015-04-25 09:00:00",10.8242857142857,"2015-04-25 09:00:00",12.3921428571429,"2015-04-25 09:00:00",-25.8,"2015-04-25 09:00:00",78.4571428571428,"2015-04-25 09:00:00",59.355,"2015-04-25 09:00:00",96.5714285714286,"2015-04-25 09:00:00",84.7142857142857,"2015-04-25 09:00:00",92.6428571428571
"2742","2015-04-25 10:00:00",0.02,"2015-04-25 10:00:00",0.025,"2015-04-25 10:00:00",0.0538461538461538,"",NA,"",NA,"",NA,"2015-04-25 10:00:00",35.7023076923077,"2015-04-25 10:00:00",12.4835714285714,"2015-04-25 10:00:00",13.32,"2015-04-25 10:00:00",-25.8,"2015-04-25 10:00:00",75.77,"2015-04-25 10:00:00",57.4761538461538,"2015-04-25 10:00:00",95.6923076923077,"2015-04-25 10:00:00",84.4285714285714,"2015-04-25 10:00:00",92.8461538461538
"2743","2015-04-25 11:00:00",0.0207142857142857,"2015-04-25 11:00:00",0.02,"2015-04-25 11:00:00",0.0357142857142857,"",NA,"",NA,"",NA,"2015-04-25 11:00:00",34.7635714285714,"2015-04-25 11:00:00",13.5671428571429,"2015-04-25 11:00:00",15.3871428571429,"2015-04-25 11:00:00",-25.8,"2015-04-25 11:00:00",71.9907142857143,"2015-04-25 11:00:00",55.4892857142857,"2015-04-25 11:00:00",96.2142857142857,"2015-04-25 11:00:00",84.0714285714286,"2015-04-25 11:00:00",93.3571428571429
"2744","2015-04-25 12:00:00",0.0221428571428571,"2015-04-25 12:00:00",0.00642857142857143,"2015-04-25 12:00:00",0.01,"",NA,"",NA,"",NA,"2015-04-25 12:00:00",36.5614285714286,"2015-04-25 12:00:00",13.2685714285714,"2015-04-25 12:00:00",15.5035714285714,"2015-04-25 12:00:00",-25.8,"2015-04-25 12:00:00",71.9914285714286,"2015-04-25 12:00:00",55.8121428571429,"2015-04-25 12:00:00",95.5714285714286,"2015-04-25 12:00:00",83.4285714285714,"2015-04-25 12:00:00",92.8571428571429
"2745","2015-04-25 13:00:00",0.0207142857142857,"2015-04-25 13:00:00",0.0114285714285714,"2015-04-25 13:00:00",0.0135714285714286,"",NA,"",NA,"",NA,"2015-04-25 13:00:00",30.1335714285714,"2015-04-25 13:00:00",14.235,"2015-04-25 13:00:00",16.5621428571429,"2015-04-25 13:00:00",-25.8,"2015-04-25 13:00:00",70.6164285714286,"2015-04-25 13:00:00",54.2392857142857,"2015-04-25 13:00:00",94.3571428571429,"2015-04-25 13:00:00",82.9285714285714,"2015-04-25 13:00:00",91
"2746","2015-04-25 14:00:00",0.0235714285714286,"2015-04-25 14:00:00",0.00357142857142857,"2015-04-25 14:00:00",0.0207142857142857,"",NA,"",NA,"",NA,"2015-04-25 14:00:00",30.6171428571429,"2015-04-25 14:00:00",14.305,"2015-04-25 14:00:00",16.885,"2015-04-25 14:00:00",-25.8,"2015-04-25 14:00:00",69.6742857142857,"2015-04-25 14:00:00",52.2207142857143,"2015-04-25 14:00:00",95.5,"2015-04-25 14:00:00",82.6428571428571,"2015-04-25 14:00:00",92.2142857142857
"2747","2015-04-25 15:00:00",0.0221428571428571,"2015-04-25 15:00:00",0.00142857142857143,"2015-04-25 15:00:00",0.01,"",NA,"",NA,"",NA,"2015-04-25 15:00:00",32.0914285714286,"2015-04-25 15:00:00",13.1292857142857,"2015-04-25 15:00:00",13.4978571428571,"2015-04-25 15:00:00",-25.8,"2015-04-25 15:00:00",72.4378571428571,"2015-04-25 15:00:00",56.3457142857143,"2015-04-25 15:00:00",96.9285714285714,"2015-04-25 15:00:00",82.1428571428571,"2015-04-25 15:00:00",93.3571428571429
"2748","2015-04-25 16:00:00",0.0242857142857143,"2015-04-25 16:00:00",0.00769230769230769,"2015-04-25 16:00:00",0.0176923076923077,"",NA,"",NA,"",NA,"2015-04-25 16:00:00",37.6914285714286,"2015-04-25 16:00:00",12.1792307692308,"2015-04-25 16:00:00",11.9076923076923,"2015-04-25 16:00:00",-25.8,"2015-04-25 16:00:00",78.7676923076923,"2015-04-25 16:00:00",63.1453846153846,"2015-04-25 16:00:00",96.1428571428571,"2015-04-25 16:00:00",81,"2015-04-25 16:00:00",92.4615384615385
"2749","2015-04-25 17:00:00",0.0264285714285714,"2015-04-25 17:00:00",0.0192857142857143,"2015-04-25 17:00:00",0.0257142857142857,"",NA,"",NA,"",NA,"2015-04-25 17:00:00",31.3535714285714,"2015-04-25 17:00:00",13.6121428571429,"2015-04-25 17:00:00",13.29,"2015-04-25 17:00:00",-25.8,"2015-04-25 17:00:00",83.5121428571428,"2015-04-25 17:00:00",68.3621428571429,"2015-04-25 17:00:00",95.1428571428571,"2015-04-25 17:00:00",80.9285714285714,"2015-04-25 17:00:00",91.6428571428571
"2750","2015-04-25 18:00:00",0.0223076923076923,"2015-04-25 18:00:00",0.0171428571428571,"2015-04-25 18:00:00",0.025,"",NA,"",NA,"",NA,"2015-04-25 18:00:00",37.7861538461539,"2015-04-25 18:00:00",10.0642857142857,"2015-04-25 18:00:00",10.5035714285714,"2015-04-25 18:00:00",-25.8,"2015-04-25 18:00:00",86.8192857142857,"2015-04-25 18:00:00",71.3364285714286,"2015-04-25 18:00:00",96.6153846153846,"2015-04-25 18:00:00",79.6428571428571,"2015-04-25 18:00:00",92.6428571428571
"2751","2015-04-25 19:00:00",0.0228571428571429,"2015-04-25 19:00:00",0.0128571428571429,"2015-04-25 19:00:00",0.0292857142857143,"",NA,"",NA,"",NA,"2015-04-25 19:00:00",35.2942857142857,"2015-04-25 19:00:00",10.5692857142857,"2015-04-25 19:00:00",10.94,"2015-04-25 19:00:00",-25.8,"2015-04-25 19:00:00",89.5578571428571,"2015-04-25 19:00:00",73.4514285714286,"2015-04-25 19:00:00",95.9285714285714,"2015-04-25 19:00:00",79.6428571428571,"2015-04-25 19:00:00",92.2857142857143
"2752","2015-04-25 20:00:00",0.0214285714285714,"2015-04-25 20:00:00",0.0421428571428571,"2015-04-25 20:00:00",0.0385714285714286,"",NA,"",NA,"",NA,"2015-04-25 20:00:00",35.8014285714286,"2015-04-25 20:00:00",10.5478571428571,"2015-04-25 20:00:00",10.3864285714286,"2015-04-25 20:00:00",-25.8,"2015-04-25 20:00:00",90.9935714285714,"2015-04-25 20:00:00",74.4307142857143,"2015-04-25 20:00:00",94.9285714285714,"2015-04-25 20:00:00",80.2857142857143,"2015-04-25 20:00:00",92.2142857142857
"2753","2015-04-25 21:00:00",0.0214285714285714,"2015-04-25 21:00:00",0.0542857142857143,"2015-04-25 21:00:00",0.0328571428571429,"",NA,"",NA,"",NA,"2015-04-25 21:00:00",38.75,"2015-04-25 21:00:00",11.1242857142857,"2015-04-25 21:00:00",11.0785714285714,"2015-04-25 21:00:00",-25.8,"2015-04-25 21:00:00",92.1692857142857,"2015-04-25 21:00:00",75.2628571428571,"2015-04-25 21:00:00",96.8571428571429,"2015-04-25 21:00:00",83.1428571428571,"2015-04-25 21:00:00",92.1428571428571
